"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 14, 2015","FBI arrests Ohio man who was allegedly plotting to attack U.S. Capitol with pipe bombs, guns.","88","600","299","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","http://t.co/27oJSSBtgS?amp=1","1"
"","FBI: Lone wolf planned attack on U.S. Capitol - CNN","","FBI arrests Ohio man who was allegedly plotting to attack U.S. Capitol with pipe bombs, guns.","88","600","299","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","http://t.co/27oJSSBtgS?amp=1","1"
"","The FBI has arrested an Ohio man who was allegedly plotting to attack the U.S. Capitol, according to a criminal complaint.","","FBI arrests Ohio man who was allegedly plotting to attack U.S. Capitol with pipe bombs, guns.","88","600","299","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","http://t.co/27oJSSBtgS?amp=1","1"
"","cnn.com","","FBI arrests Ohio man who was allegedly plotting to attack U.S. Capitol with pipe bombs, guns.","88","600","299","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591539595669506/V_kQdNr3?format=jpg&name=small","http://t.co/27oJSSBtgS?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","Sources: After security scandals, 4 Secret Service officials asked to leave their posts.","9","178","144","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","http://t.co/2mdYNUbcL1?amp=1","1"
"","Secret Service cleans house after scandals - CNNPolitics","","Sources: After security scandals, 4 Secret Service officials asked to leave their posts.","9","178","144","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","http://t.co/2mdYNUbcL1?amp=1","1"
"","Top Secret Service officials are out of their jobs following months of scandal at the law enforcement agency, sources said on Wednesday.","","Sources: After security scandals, 4 Secret Service officials asked to leave their posts.","9","178","144","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","http://t.co/2mdYNUbcL1?amp=1","1"
"","cnn.com","","Sources: After security scandals, 4 Secret Service officials asked to leave their posts.","9","178","144","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334164039597899776/-B_jiviJ?format=jpg&name=small","http://t.co/2mdYNUbcL1?amp=1","1"
"","CNN Breaking News","Jan 14, 2015",".","53","281","179","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","http://t.co/g0XMN6ijWB?amp=1","1"
"","Ten people killed after bus collides with train - CNN","",".","53","281","179","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","http://t.co/g0XMN6ijWB?amp=1","1"
"","Eight inmates and two correctional officers are killed in a bus crash outside Penwell, Texas, authorities say.","",".","53","281","179","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","http://t.co/g0XMN6ijWB?amp=1","1"
"","cnn.com","",".","53","281","179","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","https://pbs.twimg.com/card_img/1333449712729530368/_zLUAaUY?format=jpg&name=small","http://t.co/g0XMN6ijWB?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","attack is authentic, U.S. says; claim's veracity undetermined.","14","105","105","","","","1"
"","CNN Breaking News","Jan 14, 2015","House OKs plan tying Homeland Security funding to reversal of Obama immigration moves; Senate showdown looms.","44","157","103","","","","1"
"","House moves toward immigration vote - CNNPolitics","","House OKs plan tying Homeland Security funding to reversal of Obama immigration moves; Senate showdown looms.","44","157","103","","","","1"
"","The House approved an all-or-nothing measure that ties Homeland Security funding to the undoing of President Barack Obama's immigration moves -- setting the stage for a clash with the new Republica...","","House OKs plan tying Homeland Security funding to reversal of Obama immigration moves; Senate showdown looms.","44","157","103","","","","1"
"","cnn.com","","House OKs plan tying Homeland Security funding to reversal of Obama immigration moves; Senate showdown looms.","44","157","103","","","","1"
"","CNN Breaking News","Jan 14, 2015","Judge denies defense request to delay trial of Boston Marathon bombing defendant Dzhokhar Tsarnaev.","25","154","219","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","http://t.co/FpnPHzWO2H?amp=1","1"
"","Judge: No delay in Dzhokhar Tsarnaev's trial - CNN","","Judge denies defense request to delay trial of Boston Marathon bombing defendant Dzhokhar Tsarnaev.","25","154","219","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","http://t.co/FpnPHzWO2H?amp=1","1"
"","A federal judge on Wednesday denied a request to push back the trial of alleged Boston Marathon bomber Dzhokhar Tsarnaev.","","Judge denies defense request to delay trial of Boston Marathon bombing defendant Dzhokhar Tsarnaev.","25","154","219","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","http://t.co/FpnPHzWO2H?amp=1","1"
"","cnn.com","","Judge denies defense request to delay trial of Boston Marathon bombing defendant Dzhokhar Tsarnaev.","25","154","219","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591538903601153/peIdMw22?format=jpg&name=small","http://t.co/FpnPHzWO2H?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","cover online; deputy PM calls Mohammed depictions ""sedition and provocation.""","98","494","224","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","http://t.co/FbT235X67m?amp=1","1"
"","Turkey bans Charlie Hebdo cover online - CNN","","cover online; deputy PM calls Mohammed depictions ""sedition and provocation.""","98","494","224","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","http://t.co/FbT235X67m?amp=1","1"
"","Turkey banned Web pages that show the new cover of Charlie Hebdo, and a newspaper that included images of the cover received death threats.","","cover online; deputy PM calls Mohammed depictions ""sedition and provocation.""","98","494","224","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","http://t.co/FbT235X67m?amp=1","1"
"","cnn.com","","cover online; deputy PM calls Mohammed depictions ""sedition and provocation.""","98","494","224","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334589709314650114/vwE-QJMW?format=jpg&name=small","http://t.co/FbT235X67m?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","Astronauts isolate themselves in ISS Russian segment after alarm in U.S. section; crew safe, NASA says.","23","310","189","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","http://t.co/8M6dCbEcqa?amp=1","1"
"","Astronauts relocate after false alarm - CNN","","Astronauts isolate themselves in ISS Russian segment after alarm in U.S. section; crew safe, NASA says.","23","310","189","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","http://t.co/8M6dCbEcqa?amp=1","1"
"","Tests on the International Space Station indicate that off-scale measurements were the result of a computer failure, not an ammonia leak.","","Astronauts isolate themselves in ISS Russian segment after alarm in U.S. section; crew safe, NASA says.","23","310","189","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","http://t.co/8M6dCbEcqa?amp=1","1"
"","cnn.com","","Astronauts isolate themselves in ISS Russian segment after alarm in U.S. section; crew safe, NASA says.","23","310","189","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","https://pbs.twimg.com/card_img/1333552727645970433/X4K4PbDU?format=jpg&name=small","http://t.co/8M6dCbEcqa?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","Divers to search fuselage of AirAsia Flight QZ8501 for bodies Thursday, the head of the search agency says.","9","90","117","","","","1"
"","CNN Breaking News","Jan 14, 2015","Fuselage of AirAsia Flight QZ8501 has been located underwater, the head of the search agency says.","6","185","173","","","","1"
"","CNN Breaking News","Jan 14, 2015","has been located underwater, search agency head says.","10","206","167","","","","1"
"","CNN Breaking News","Jan 14, 2015","Al Qaeda in the Arabian Peninsula claims responsibility for last week's Paris attack, which left 12 people dead.","56","436","180","","","","1"
"","CNN Breaking News","Jan 14, 2015","Homeland Security increases checks at US airports over concerns of new bomb-making guides by al Qaeda in Yemen.","31","361","198","","","","1"
"","CNN Breaking News","Jan 14, 2015","Cops: 2 children, 4 and 3, left alone at home, were killed in house fire while mother was out getting hair styled.","156","678","240","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","http://t.co/jL1pgGuYvb?amp=1","1"
"","Kids die in house fire while mother gets hair done - CNN","","Cops: 2 children, 4 and 3, left alone at home, were killed in house fire while mother was out getting hair styled.","156","678","240","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","http://t.co/jL1pgGuYvb?amp=1","1"
"","Two children were killed in their Louisiana home while their mother was out getting her hair styled at a salon","","Cops: 2 children, 4 and 3, left alone at home, were killed in house fire while mother was out getting hair styled.","156","678","240","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","http://t.co/jL1pgGuYvb?amp=1","1"
"","cnn.com","","Cops: 2 children, 4 and 3, left alone at home, were killed in house fire while mother was out getting hair styled.","156","678","240","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","https://pbs.twimg.com/card_img/1333568879415750658/BEM_fJcn?format=jpg&name=small","http://t.co/jL1pgGuYvb?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","Molly Norris, cartoonist who drew image of Mohammed 4 years ago, remains in hiding after receiving death threats.","71","289","204","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","http://t.co/43fiMW1Hrv?amp=1","1"
"","American cartoonist Molly Norris still in hiding - CNN","","Molly Norris, cartoonist who drew image of Mohammed 4 years ago, remains in hiding after receiving death threats.","71","289","204","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","http://t.co/43fiMW1Hrv?amp=1","1"
"","Molly Norris drew a cartoon four years ago that depicted the likeness of Mohammed on several items, including a tea cup, a thimble and a domino.","","Molly Norris, cartoonist who drew image of Mohammed 4 years ago, remains in hiding after receiving death threats.","71","289","204","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","http://t.co/43fiMW1Hrv?amp=1","1"
"","cnn.com","","Molly Norris, cartoonist who drew image of Mohammed 4 years ago, remains in hiding after receiving death threats.","71","289","204","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334085801752182784/Xd-M92SW?format=jpg&name=small","http://t.co/43fiMW1Hrv?amp=1","1"
