"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","Shark attack kills woman in Maui; some beaches closed - CNN","","Woman dies after shark attack in Hawaii, prompting beach closures in nearby areas in Maui, officials say.","57","492","437","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","http://t.co/kuuEP6jp2D?amp=1","1"
"1","A woman died after a shark attack in Hawaii, prompting beach closures in nearby areas in Maui, authorities said.","","Woman dies after shark attack in Hawaii, prompting beach closures in nearby areas in Maui, officials say.","57","492","437","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","http://t.co/kuuEP6jp2D?amp=1","1"
"1","cnn.com","","Woman dies after shark attack in Hawaii, prompting beach closures in nearby areas in Maui, officials say.","57","492","437","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","https://pbs.twimg.com/card_img/1334246593071968261/6kxn33_q?format=jpg&name=small","http://t.co/kuuEP6jp2D?amp=1","1"
"1","CNN Breaking News","Apr 30, 2015","Crowd of Baltimore protesters seems to be dissipating, CNN's Brian Todd said. Most people adhering to curfew.","51","276","393","","","","1"
"1","CNN Breaking News","Apr 30, 2015","More than 60 people arrested Wednesday in New York during protests, law enforcement source tells CNN.","25","243","306","","","","1"
"1","Marchers support Baltimore protesters across U.S. - CNN","","More than 60 people arrested Wednesday in New York during protests, law enforcement source tells CNN.","25","243","306","","","","1"
"1","In cities across the United States, marchers took to the streets to show support for protesters in Baltimore and to complain about police violence.","","More than 60 people arrested Wednesday in New York during protests, law enforcement source tells CNN.","25","243","306","","","","1"
"1","cnn.com","","More than 60 people arrested Wednesday in New York during protests, law enforcement source tells CNN.","25","243","306","","","","1"
"1","CNN Breaking News","Apr 30, 2015","Supreme Court took up case questioning lethal injection protocol used for inmate Clayton Lockett's botched execution.","23","132","206","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","http://t.co/1f0KGT4KFZ?amp=1","1"
"1","Supreme Court takes up death penalty drug case - CNNPolitics","","Supreme Court took up case questioning lethal injection protocol used for inmate Clayton Lockett's botched execution.","23","132","206","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","http://t.co/1f0KGT4KFZ?amp=1","1"
